,Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95,,,Lo.80,Hi.80,Lo.95,Hi.95
43046,2217.530197,-4057.568133,8492.628527,-7379.404531,11814.46493,,,,,,
43047,2217.530197,-4059.257507,8494.317901,-7381.988207,11817.0486,,,,,,
43048,2217.530197,-4060.946427,8496.006821,-7384.571187,11819.63158,,,,,,
43049,2217.530197,-4062.634893,8497.695287,-7387.153473,11822.21387,,,,,,
43050,2217.530197,-4064.322905,8499.383299,-7389.735064,11824.79546,,,,,,
43051,2217.530197,-4066.010464,8501.070858,-7392.315962,11827.37636,,,,,,
43052,2217.530197,-4067.697569,8502.757963,-7394.896168,11829.95656,,,,,,
43053,2217.530197,-4069.384222,8504.444616,-7397.47568,11832.53607,,,,,,
43054,2217.530197,-4071.070422,8506.130816,-7400.054501,11835.1149,,,,,,
43055,2217.530197,-4072.75617,8507.816564,-7402.632631,11837.69302,,,,,,
43056,2217.530197,-4074.441467,8509.501861,-7405.210069,11840.27046,,,,,,
43057,2217.530197,-4076.126312,8511.186706,-7407.786818,11842.84721,,,,,,
43058,2217.530197,-4077.810707,8512.871101,-7410.362877,11845.42327,,,,,,
43059,2217.530197,-4079.494651,8514.555045,-7412.938247,11847.99864,,,,,,
43060,2217.530197,-4081.178144,8516.238538,-7415.512928,11850.57332,,,,,,
43061,2217.530197,-4082.861188,8517.921582,-7418.086922,11853.14732,,,,,,
43062,2217.530197,-4084.543783,8519.604177,-7420.660228,11855.72062,,,,,,
43063,2217.530197,-4086.225928,8521.286322,-7423.232847,11858.29324,,,,,,
43064,2217.530197,-4087.907624,8522.968018,-7425.80478,11860.86517,,,,,,
43065,2217.530197,-4089.588873,8524.649267,-7428.376027,11863.43642,,,,,,
43066,2217.530197,-4091.269673,8526.330067,-7430.946589,11866.00698,,,,,,
43067,2217.530197,-4092.950025,8528.010419,-7433.516466,11868.57686,,,,,,
43068,2217.530197,-4094.62993,8529.690324,-7436.085659,11871.14605,,,,,,
43069,2217.530197,-4096.309388,8531.369782,-7438.654169,11873.71456,,,,,,
43070,2217.530197,-4097.9884,8533.048794,-7441.221995,11876.28239,,,,,,
43071,2217.530197,-4099.666965,8534.727359,-7443.789139,11878.84953,,,,,,
43072,2217.530197,-4101.345084,8536.405478,-7446.355601,11881.416,,,,,,
43073,2217.530197,-4103.022758,8538.083152,-7448.921382,11883.98178,,,,,,
43074,2217.530197,-4104.699987,8539.760381,-7451.486482,11886.54688,,,,,,
43075,2217.530197,-4106.37677,8541.437164,-7454.050901,11889.1113,,,,,,
43076,2217.530197,-4108.05311,8543.113504,-7456.614641,11891.67503,,,,,,
43077,2217.530197,-4109.729005,8544.789399,-7459.177701,11894.2381,,,,,,
43078,2217.530197,-4111.404456,8546.46485,-7461.740083,11896.80048,,,,,,
43079,2217.530197,-4113.079464,8548.139858,-7464.301787,11899.36218,,,,,,
43080,2217.530197,-4114.754029,8549.814423,-7466.862812,11901.92321,,,,,,
43081,2217.530197,-4116.428151,8551.488545,-7469.423161,11904.48356,,,,,,
43082,2217.530197,-4118.101831,8553.162225,-7471.982834,11907.04323,,,,,,
43083,2217.530197,-4119.775069,8554.835463,-7474.54183,11909.60222,,,,,,
43084,2217.530197,-4121.447865,8556.508259,-7477.100151,11912.16055,,,,,,
43085,2217.530197,-4123.12022,8558.180614,-7479.657797,11914.71819,,,,,,
43086,2217.530197,-4124.792133,8559.852527,-7482.214768,11917.27516,,,,,,
43087,2217.530197,-4126.463607,8561.524001,-7484.771066,11919.83146,,,,,,
43088,2217.530197,-4128.134639,8563.195034,-7487.32669,11922.38708,,,,,,
43089,2217.530197,-4129.805232,8564.865627,-7489.881642,11924.94204,,,,,,
43090,2217.530197,-4131.475386,8566.53578,-7492.435921,11927.49632,,,,,,
43091,2217.530197,-4133.1451,8568.205494,-7494.989529,11930.04992,,,,,,
43092,2217.530197,-4134.814375,8569.874769,-7497.542465,11932.60286,,,,,,
43093,2217.530197,-4136.483212,8571.543606,-7500.09473,11935.15512,,,,,,
43094,2217.530197,-4138.151611,8573.212005,-7502.646326,11937.70672,,,,,,
43095,2217.530197,-4139.819571,8574.879965,-7505.197252,11940.25765,,,,,,
43096,2217.530197,-4141.487095,8576.547489,-7507.747508,11942.8079,,,,,,
43097,2217.530197,-4143.154181,8578.214575,-7510.297097,11945.35749,,,,,,
43098,2217.530197,-4144.82083,8579.881224,-7512.846017,11947.90641,,,,,,
43099,2217.530197,-4146.487043,8581.547437,-7515.394269,11950.45466,,,,,,
43100,2217.530197,-4148.152819,8583.213213,-7517.941855,11953.00225,,,,,,
43101,2217.530197,-4149.81816,8584.878554,-7520.488774,11955.54917,,,,,,
43102,2217.530197,-4151.483066,8586.54346,-7523.035027,11958.09542,,,,,,
43103,2217.530197,-4153.147536,8588.20793,-7525.580614,11960.64101,,,,,,
43104,2217.530197,-4154.811571,8589.871966,-7528.125537,11963.18593,,,,,,
43105,2217.530197,-4156.475173,8591.535567,-7530.669796,11965.73019,,,,,,
43106,2217.530197,-4158.13834,8593.198734,-7533.21339,11968.27378,,,,,,
43107,2217.530197,-4159.801073,8594.861467,-7535.756321,11970.81672,,,,,,
43108,2217.530197,-4161.463373,8596.523767,-7538.298589,11973.35898,,,,,,
43109,2217.530197,-4163.12524,8598.185634,-7540.840195,11975.90059,,,,,,
43110,2217.530197,-4164.786674,8599.847068,-7543.38114,11978.44153,,,,,,
43111,2217.530197,-4166.447675,8601.50807,-7545.921423,11980.98182,,,,,,
43112,2217.530197,-4168.108245,8603.168639,-7548.461045,11983.52144,,,,,,
43113,2217.530197,-4169.768383,8604.828777,-7551.000007,11986.0604,,,,,,
43114,2217.530197,-4171.42809,8606.488484,-7553.538309,11988.5987,,,,,,
43115,2217.530197,-4173.087365,8608.147759,-7556.075952,11991.13635,,,,,,
43116,2217.530197,-4174.74621,8609.806604,-7558.612936,11993.67333,,,,,,
43117,2217.530197,-4176.404624,8611.465018,-7561.149262,11996.20966,,,,,,
43118,2217.530197,-4178.062609,8613.123003,-7563.68493,11998.74532,,,,,,
43119,2217.530197,-4179.720164,8614.780558,-7566.219941,12001.28034,,,,,,
43120,2217.530197,-4181.377289,8616.437683,-7568.754296,12003.81469,,,,,,
43121,2217.530197,-4183.033985,8618.094379,-7571.287994,12006.34839,,,,,,
43122,2217.530197,-4184.690253,8619.750647,-7573.821037,12008.88143,,,,,,
43123,2217.530197,-4186.346092,8621.406486,-7576.353424,12011.41382,,,,,,
43124,2217.530197,-4188.001503,8623.061897,-7578.885157,12013.94555,,,,,,
43125,2217.530197,-4189.656487,8624.716881,-7581.416236,12016.47663,,,,,,
43126,2217.530197,-4191.311043,8626.371437,-7583.946661,12019.00706,,,,,,
43127,2217.530197,-4192.965172,8628.025566,-7586.476434,12021.53683,,,,,,
43128,2217.530197,-4194.618874,8629.679268,-7589.005553,12024.06595,,,,,,
43129,2217.530197,-4196.27215,8631.332544,-7591.53402,12026.59441,,,,,,
43130,2217.530197,-4197.925,8632.985394,-7594.061836,12029.12223,,,,,,
43131,2217.530197,-4199.577424,8634.637818,-7596.589001,12031.6494,,,,,,
43132,2217.530197,-4201.229423,8636.289817,-7599.115515,12034.17591,,,,,,
43133,2217.530197,-4202.880997,8637.941391,-7601.641379,12036.70177,,,,,,
43134,2217.530197,-4204.532146,8639.59254,-7604.166594,12039.22699,,,,,,
43135,2217.530197,-4206.18287,8641.243265,-7606.691159,12041.75155,,,,,,
43136,2217.530197,-4207.833171,8642.893565,-7609.215076,12044.27547,,,,,,
43137,2217.530197,-4209.483048,8644.543442,-7611.738345,12046.79874,,,,,,
43138,2217.530197,-4211.132501,8646.192895,-7614.260966,12049.32136,,,,,,
43139,2217.530197,-4212.781531,8647.841925,-7616.78294,12051.84333,,,,,,
43140,2217.530197,-4214.430139,8649.490533,-7619.304267,12054.36466,,,,,,
43141,2217.530197,-4216.078324,8651.138718,-7621.824949,12056.88534,,,,,,
43142,2217.530197,-4217.726087,8652.786481,-7624.344985,12059.40538,,,,,,
43143,2217.530197,-4219.373428,8654.433822,-7626.864375,12061.92477,,,,,,
43144,2217.530197,-4221.020347,8656.080741,-7629.383122,12064.44352,,,,,,
43145,2217.530197,-4222.666846,8657.72724,-7631.901224,12066.96162,,,,,,
43146,2217.530197,-4224.312923,8659.373317,-7634.418682,12069.47908,,,,,,
43147,2217.530197,-4225.95858,8661.018974,-7636.935497,12071.99589,,,,,,
43148,2217.530197,-4227.603817,8662.664211,-7639.45167,12074.51206,,,,,,
43149,2217.530197,-4229.248634,8664.309028,-7641.9672,12077.02759,,,,,,
43150,2217.530197,-4230.893031,8665.953426,-7644.482089,12079.54248,,,,,,
43151,2217.530197,-4232.53701,8667.597404,-7646.996337,12082.05673,,,,,,
43152,2217.530197,-4234.180569,8669.240963,-7649.509944,12084.57034,,,,,,
43153,2217.530197,-4235.82371,8670.884104,-7652.022911,12087.08331,,,,,,
43154,2217.530197,-4237.466432,8672.526826,-7654.535238,12089.59563,,,,,,
43155,2217.530197,-4239.108737,8674.169131,-7657.046926,12092.10732,,,,,,
43156,2217.530197,-4240.750624,8675.811018,-7659.557975,12094.61837,,,,,,
43157,2217.530197,-4242.392093,8677.452487,-7662.068387,12097.12878,,,,,,
43158,2217.530197,-4244.033146,8679.09354,-7664.57816,12099.63855,,,,,,
43159,2217.530197,-4245.673782,8680.734176,-7667.087296,12102.14769,,,,,,
43160,2217.530197,-4247.314001,8682.374395,-7669.595795,12104.65619,,,,,,
43161,2217.530197,-4248.953805,8684.014199,-7672.103658,12107.16405,,,,,,
43162,2217.530197,-4250.593193,8685.653587,-7674.610886,12109.67128,,,,,,
43163,2217.530197,-4252.232165,8687.292559,-7677.117478,12112.17787,,,,,,
43164,2217.530197,-4253.870722,8688.931116,-7679.623435,12114.68383,,,,,,
43165,2217.530197,-4255.508865,8690.569259,-7682.128757,12117.18915,,,,,,
43166,2217.530197,-4257.146593,8692.206987,-7684.633446,12119.69384,,,,,,
43167,2217.530197,-4258.783907,8693.844301,-7687.137502,12122.1979,,,,,,
43168,2217.530197,-4260.420807,8695.481201,-7689.640924,12124.70132,,,,,,
43169,2217.530197,-4262.057293,8697.117687,-7692.143715,12127.20411,,,,,,
43170,2217.530197,-4263.693367,8698.753761,-7694.645873,12129.70627,,,,,,
43171,2217.530197,-4265.329027,8700.389421,-7697.1474,12132.20779,,,,,,
43172,2217.530197,-4266.964275,8702.024669,-7699.648295,12134.70869,,,,,,
43173,2217.530197,-4268.59911,8703.659505,-7702.148561,12137.20895,,,,,,
43174,2217.530197,-4270.233534,8705.293928,-7704.648196,12139.70859,,,,,,
43175,2217.530197,-4271.867546,8706.92794,-7707.147202,12142.2076,,,,,,
43176,2217.530197,-4273.501147,8708.561541,-7709.645578,12144.70597,,,,,,
43177,2217.530197,-4275.134336,8710.19473,-7712.143326,12147.20372,,,,,,
43178,2217.530197,-4276.767115,8711.827509,-7714.640446,12149.70084,,,,,,
43179,2217.530197,-4278.399484,8713.459878,-7717.136938,12152.19733,,,,,,
43180,2217.530197,-4280.031442,8715.091836,-7719.632803,12154.6932,,,,,,
43181,2217.530197,-4281.662991,8716.723385,-7722.128042,12157.18844,,,,,,
43182,2217.530197,-4283.29413,8718.354524,-7724.622654,12159.68305,,,,,,
43183,2217.530197,-4284.92486,8719.985254,-7727.11664,12162.17703,,,,,,
43184,2217.530197,-4286.555181,8721.615575,-7729.610001,12164.67039,,,,,,
43185,2217.530197,-4288.185094,8723.245488,-7732.102737,12167.16313,,,,,,
43186,2217.530197,-4289.814598,8724.874992,-7734.594849,12169.65524,,,,,,
43187,2217.530197,-4291.443694,8726.504088,-7737.086337,12172.14673,,,,,,
43188,2217.530197,-4293.072383,8728.132777,-7739.577201,12174.6376,,,,,,
43189,2217.530197,-4294.700664,8729.761058,-7742.067443,12177.12784,,,,,,
43190,2217.530197,-4296.328539,8731.388933,-7744.557062,12179.61746,,,,,,
43191,2217.530197,-4297.956006,8733.0164,-7747.046059,12182.10645,,,,,,
43192,2217.530197,-4299.583068,8734.643462,-7749.534434,12184.59483,,,,,,
43193,2217.530197,-4301.209723,8736.270117,-7752.022188,12187.08258,,,,,,
43194,2217.530197,-4302.835972,8737.896366,-7754.509322,12189.56972,,,,,,
43195,2217.530197,-4304.461816,8739.52221,-7756.995836,12192.05623,,,,,,
43196,2217.530197,-4306.087254,8741.147648,-7759.481729,12194.54212,,,,,,
43197,2217.530197,-4307.712288,8742.772682,-7761.967004,12197.0274,,,,,,
43198,2217.530197,-4309.336917,8744.397311,-7764.45166,12199.51205,,,,,,
43199,2217.530197,-4310.961142,8746.021536,-7766.935697,12201.99609,,,,,,
43200,2217.530197,-4312.584963,8747.645357,-7769.419117,12204.47951,,,,,,
43201,2217.530197,-4314.20838,8749.268774,-7771.901919,12206.96231,,,,,,
43202,2217.530197,-4315.831394,8750.891788,-7774.384105,12209.4445,,,,,,
43203,2217.530197,-4317.454005,8752.514399,-7776.865674,12211.92607,,,,,,
43204,2217.530197,-4319.076212,8754.136606,-7779.346626,12214.40702,,,,,,
43205,2217.530197,-4320.698018,8755.758412,-7781.826964,12216.88736,,,,,,
43206,2217.530197,-4322.319421,8757.379815,-7784.306686,12219.36708,,,,,,
43207,2217.530197,-4323.940422,8759.000816,-7786.785794,12221.84619,,,,,,
43208,2217.530197,-4325.561022,8760.621416,-7789.264287,12224.32468,,,,,,
43209,2217.530197,-4327.18122,8762.241615,-7791.742167,12226.80256,,,,,,
43210,2217.530197,-4328.801018,8763.861412,-7794.219433,12229.27983,,,,,,
43211,2217.530197,-4330.420415,8765.480809,-7796.696087,12231.75648,,,,,,
43212,2217.530197,-4332.039411,8767.099805,-7799.172128,12234.23252,,,,,,
43213,2217.530197,-4333.658007,8768.718401,-7801.647557,12236.70795,,,,,,
43214,2217.530197,-4335.276204,8770.336598,-7804.122375,12239.18277,,,,,,
43215,2217.530197,-4336.894001,8771.954395,-7806.596582,12241.65698,,,,,,
43216,2217.530197,-4338.511398,8773.571792,-7809.070178,12244.13057,,,,,,
43217,2217.530197,-4340.128397,8775.188791,-7811.543165,12246.60356,,,,,,
43218,2217.530197,-4341.744997,8776.805391,-7814.015541,12249.07594,,,,,,
43219,2217.530197,-4343.361199,8778.421593,-7816.487309,12251.5477,,,,,,
43220,2217.530197,-4344.977003,8780.037397,-7818.958467,12254.01886,,,,,,
43221,2217.530197,-4346.592409,8781.652803,-7821.429018,12256.48941,,,,,,
43222,2217.530197,-4348.207418,8783.267812,-7823.89896,12258.95935,,,,,,
43223,2217.530197,-4349.822029,8784.882423,-7826.368295,12261.42869,,,,,,
43224,2217.530197,-4351.436244,8786.496638,-7828.837023,12263.89742,,,,,,
43225,2217.530197,-4353.050062,8788.110456,-7831.305145,12266.36554,,,,,,
43226,2217.530197,-4354.663483,8789.723878,-7833.772661,12268.83305,,,,,,
43227,2217.530197,-4356.276509,8791.336903,-7836.239571,12271.29996,,,,,,
43228,2217.530197,-4357.889139,8792.949533,-7838.705876,12273.76627,,,,,,
43229,2217.530197,-4359.501374,8794.561768,-7841.171576,12276.23197,,,,,,
43230,2217.530197,-4361.113214,8796.173608,-7843.636672,12278.69707,,,,,,
43231,2217.530197,-4362.724658,8797.785052,-7846.101164,12281.16156,,,,,,
43232,2217.530197,-4364.335708,8799.396103,-7848.565052,12283.62545,,,,,,
43233,2217.530197,-4365.946364,8801.006759,-7851.028338,12286.08873,,,,,,
43234,2217.530197,-4367.556626,8802.617021,-7853.491021,12288.55142,,,,,,
43235,2217.530197,-4369.166495,8804.226889,-7855.953103,12291.0135,,,,,,
43236,2217.530197,-4370.77597,8805.836364,-7858.414582,12293.47498,,,,,,
43237,2217.530197,-4372.385052,8807.445446,-7860.875461,12295.93585,,,,,,
43238,2217.530197,-4373.993741,8809.054135,-7863.335738,12298.39613,,,,,,
43239,2217.530197,-4375.602037,8810.662431,-7865.795416,12300.85581,,,,,,
43240,2217.530197,-4377.209942,8812.270336,-7868.254493,12303.31489,,,,,,
43241,2217.530197,-4378.817454,8813.877848,-7870.712971,12305.77337,,,,,,
43242,2217.530197,-4380.424575,8815.484969,-7873.17085,12308.23124,,,,,,
43243,2217.530197,-4382.031304,8817.091698,-7875.628131,12310.68852,,,,,,
43244,2217.530197,-4383.637643,8818.698037,-7878.084813,12313.14521,,,,,,
43245,2217.530197,-4385.24359,8820.303984,-7880.540898,12315.60129,,,,,,
43246,2217.530197,-4386.849147,8821.909541,-7882.996386,12318.05678,,,,,,
43247,2217.530197,-4388.454314,8823.514708,-7885.451276,12320.51167,,,,,,
43248,2217.530197,-4390.059091,8825.119485,-7887.905571,12322.96596,,,,,,
43249,2217.530197,-4391.663478,8826.723872,-7890.359269,12325.41966,,,,,,
43250,2217.530197,-4393.267476,8828.32787,-7892.812372,12327.87277,,,,,,
43251,2217.530197,-4394.871085,8829.931479,-7895.26488,12330.32527,,,,,,
43252,2217.530197,-4396.474304,8831.534699,-7897.716793,12332.77719,,,,,,
43253,2217.530197,-4398.077136,8833.13753,-7900.168113,12335.22851,,,,,,
43254,2217.530197,-4399.679579,8834.739973,-7902.618838,12337.67923,,,,,,
43255,2217.530197,-4401.281634,8836.342028,-7905.06897,12340.12936,,,,,,
43256,2217.530197,-4402.883302,8837.943696,-7907.518509,12342.5789,,,,,,
43257,2217.530197,-4404.484582,8839.544976,-7909.967456,12345.02785,,,,,,
43258,2217.530197,-4406.085475,8841.145869,-7912.41581,12347.4762,,,,,,
43259,2217.530197,-4407.685981,8842.746375,-7914.863573,12349.92397,,,,,,
43260,2217.530197,-4409.286101,8844.346495,-7917.310745,12352.37114,,,,,,
43261,2217.530197,-4410.885834,8845.946228,-7919.757326,12354.81772,,,,,,
43262,2217.530197,-4412.485181,8847.545576,-7922.203317,12357.26371,,,,,,
43263,2217.530197,-4414.084143,8849.144537,-7924.648718,12359.70911,,,,,,
43264,2217.530197,-4415.682719,8850.743113,-7927.093529,12362.15392,,,,,,
43265,2217.530197,-4417.28091,8852.341304,-7929.537751,12364.59815,,,,,,
43266,2217.530197,-4418.878717,8853.939111,-7931.981385,12367.04178,,,,,,
43267,2217.530197,-4420.476138,8855.536532,-7934.42443,12369.48482,,,,,,
43268,2217.530197,-4422.073175,8857.133569,-7936.866888,12371.92728,,,,,,
43269,2217.530197,-4423.669829,8858.730223,-7939.308758,12374.36915,,,,,,
43270,2217.530197,-4425.266098,8860.326492,-7941.750042,12376.81044,,,,,,
43271,2217.530197,-4426.861984,8861.922378,-7944.190739,12379.25113,,,,,,
43272,2217.530197,-4428.457487,8863.517881,-7946.63085,12381.69124,,,,,,
43273,2217.530197,-4430.052607,8865.113001,-7949.070375,12384.13077,,,,,,
43274,2217.530197,-4431.647344,8866.707738,-7951.509315,12386.56971,,,,,,
43275,2217.530197,-4433.241698,8868.302092,-7953.94767,12389.00806,,,,,,
43276,2217.530197,-4434.835671,8869.896065,-7956.385441,12391.44583,,,,,,
43277,2217.530197,-4436.429262,8871.489656,-7958.822628,12393.88302,,,,,,
43278,2217.530197,-4438.022471,8873.082865,-7961.259231,12396.31962,,,,,,
43279,2217.530197,-4439.615299,8874.675693,-7963.695251,12398.75564,,,,,,
43280,2217.530197,-4441.207746,8876.26814,-7966.130688,12401.19108,,,,,,
43281,2217.530197,-4442.799812,8877.860206,-7968.565543,12403.62594,,,,,,
43282,2217.530197,-4444.391498,8879.451892,-7970.999817,12406.06021,,,,,,
43283,2217.530197,-4445.982803,8881.043197,-7973.433508,12408.4939,,,,,,
43284,2217.530197,-4447.573729,8882.634123,-7975.866619,12410.92701,,,,,,
43285,2217.530197,-4449.164275,8884.224669,-7978.299149,12413.35954,,,,,,
43286,2217.530197,-4450.754441,8885.814835,-7980.731099,12415.79149,,,,,,
43287,2217.530197,-4452.344229,8887.404623,-7983.162469,12418.22286,,,,,,
43288,2217.530197,-4453.933637,8888.994031,-7985.59326,12420.65365,,,,,,
43289,2217.530197,-4455.522667,8890.583061,-7988.023471,12423.08387,,,,,,
43290,2217.530197,-4457.111319,8892.171713,-7990.453104,12425.5135,,,,,,
43291,2217.530197,-4458.699593,8893.759987,-7992.882159,12427.94255,,,,,,
43292,2217.530197,-4460.287488,8895.347883,-7995.310636,12430.37103,,,,,,
43293,2217.530197,-4461.875007,8896.935401,-7997.738536,12432.79893,,,,,,
43294,2217.530197,-4463.462148,8898.522542,-8000.165859,12435.22625,,,,,,
43295,2217.530197,-4465.048912,8900.109306,-8002.592606,12437.653,,,,,,
43296,2217.530197,-4466.6353,8901.695694,-8005.018776,12440.07917,,,,,,
43297,2217.530197,-4468.221311,8903.281705,-8007.444371,12442.50477,,,,,,
43298,2217.530197,-4469.806946,8904.86734,-8009.86939,12444.92978,,,,,,
43299,2217.530197,-4471.392205,8906.452599,-8012.293835,12447.35423,,,,,,
43300,2217.530197,-4472.977089,8908.037483,-8014.717705,12449.7781,,,,,,
43301,2217.530197,-4474.561597,8909.621991,-8017.141001,12452.2014,,,,,,
43302,2217.530197,-4476.14573,8911.206124,-8019.563724,12454.62412,,,,,,
43303,2217.530197,-4477.729488,8912.789882,-8021.985873,12457.04627,,,,,,
43304,2217.530197,-4479.312872,8914.373266,-8024.407449,12459.46784,,,,,,
43305,2217.530197,-4480.895881,8915.956275,-8026.828453,12461.88885,,,,,,
43306,2217.530197,-4482.478517,8917.538911,-8029.248885,12464.30928,,,,,,
43307,2217.530197,-4484.060778,8919.121172,-8031.668746,12466.72914,,,,,,
43308,2217.530197,-4485.642667,8920.703061,-8034.088035,12469.14843,,,,,,
43309,2217.530197,-4487.224181,8922.284576,-8036.506753,12471.56715,,,,,,
43310,2217.530197,-4488.805323,8923.865718,-8038.924901,12473.9853,,,,,,
43311,2217.530197,-4490.386093,8925.446487,-8041.342479,12476.40287,,,,,,
43312,2217.530197,-4491.96649,8927.026884,-8043.759488,12478.81988,,,,,,
43313,2217.530197,-4493.546514,8928.606908,-8046.175927,12481.23632,,,,,,
43314,2217.530197,-4495.126167,8930.186561,-8048.591798,12483.65219,,,,,,
43315,2217.530197,-4496.705448,8931.765842,-8051.0071,12486.06749,,,,,,
43316,2217.530197,-4498.284358,8933.344752,-8053.421834,12488.48223,,,,,,
43317,2217.530197,-4499.862897,8934.923291,-8055.836,12490.89639,,,,,,
